date,fund,fund_type,price,nav,income
2022-07-28,Фонд смешанный с выплатой дохода,open,48042.73,3578884330.67,
2022-07-29,Фонд смешанный с выплатой дохода,open,48562.27,3714011144.89,
2022-08-01,Фонд смешанный с выплатой дохода,open,48275.62,3766876707.36,
2022-08-02,Фонд смешанный с выплатой дохода,open,47782.18,3855929712.16,
2022-08-03,Фонд смешанный с выплатой дохода,open,47488.72,3950064171.06,
2022-08-04,Фонд смешанный с выплатой дохода,open,47365.54,4054441154.16,
2022-08-05,Фонд смешанный с выплатой дохода,open,46704.79,4138291177.87,
2022-08-08,Фонд смешанный с выплатой дохода,open,47173.59,4285109335.21,
2022-08-09,Фонд смешанный с выплатой дохода,open,47861.91,4484378988.69,
2022-08-10,Фонд смешанный с выплатой дохода,open,48048.82,4573047546.12,
2022-08-11,Фонд смешанный с выплатой дохода,open,47846.86,4643338897.99,
2022-08-12,Фонд смешанный с выплатой дохода,open,48130.92,4774537004.12,
2022-08-15,Фонд смешанный с выплатой дохода,open,48459.68,4896865473.57,
2022-08-16,Фонд смешанный с выплатой дохода,open,49060.62,5101763722.43,
2022-08-17,Фонд смешанный с выплатой дохода,open,48813.29,5187893526.76,
2022-08-18,Фонд смешанный с выплатой дохода,open,48820.45,5336196803.23,
2022-08-19,Фонд смешанный с выплатой дохода,open,48864.41,5461274645.43,
2022-08-22,Фонд смешанный с выплатой дохода,open,49336.79,5666438275.24,
2022-08-23,Фонд смешанный с выплатой дохода,open,49571.45,5797539807.87,
2022-08-24,Фонд смешанный с выплатой дохода,open,49499.42,5893074944.12,
2022-08-25,Фонд смешанный с выплатой дохода,open,49498.21,6002367345.17,
2022-08-26,Фонд смешанный с выплатой дохода,open,49791.1,6176136868.78,
2022-08-29,Фонд смешанный с выплатой дохода,open,50136.76,6326256503.5,
2022-08-30,Фонд смешанный с выплатой дохода,open,50095.9,6429975199.08,
2022-08-31,Фонд смешанный с выплатой дохода,open,50791.76,6632559495.41,
2022-09-01,Фонд смешанный с выплатой дохода,open,51283.71,6881123961.17,
2022-09-02,Фонд смешанный с выплатой дохода,open,51708.17,7105629398.37,
2022-09-05,Фонд смешанный с выплатой дохода,open,52193.66,7390836707.91,
2022-09-06,Фонд смешанный с выплатой дохода,open,51406.7,7708777436.64,
2022-09-07,Фонд смешанный с выплатой дохода,open,51074.69,7952478582.49,
2022-09-08,Фонд смешанный с выплатой дохода,open,50863.94,8182690731.39,
2022-09-09,Фонд смешанный с выплатой дохода,open,51340.19,8482118135.51,
2022-09-12,Фонд смешанный с выплатой дохода,open,51711.49,8816732235.67,
2022-09-13,Фонд смешанный с выплатой дохода,open,51663.55,9141814418.75,
2022-09-14,Фонд смешанный с выплатой дохода,open,51543.78,9355409511.09,
2022-09-15,Фонд смешанный с выплатой дохода,open,51596.05,9636515295.49,
2022-09-16,Фонд смешанный с выплатой дохода,open,51497.56,9924683785.14,
2022-09-19,Фонд смешанный с выплатой дохода,open,51278.36,10096986871.3,
2022-09-20,Фонд смешанный с выплатой дохода,open,48735.01,9781720122.23,
2022-09-21,Фонд смешанный с выплатой дохода,open,47229.14,9630398272.09,
2022-09-22,Фонд смешанный с выплатой дохода,open,48046.67,9885306917.56,
2022-09-23,Фонд смешанный с выплатой дохода,open,46626.53,9656524468.03,
2022-09-26,Фонд смешанный с выплатой дохода,open,44183.68,9194829213.15,
2022-09-27,Фонд смешанный с выплатой дохода,open,44524.95,9332221030.01,
2022-09-28,Фонд смешанный с выплатой дохода,open,44767.64,9432873986.86,
2022-09-29,Фонд смешанный с выплатой дохода,open,44354.99,9390232191.0,
2022-09-30,Фонд смешанный с выплатой дохода,open,44501.8,9469069921.08,194.94
2022-10-03,Фонд смешанный с выплатой дохода,open,45752.58,9764618715.04,
2022-10-04,Фонд смешанный с выплатой дохода,open,45990.46,9856889866.38,
2022-10-05,Фонд смешанный с выплатой дохода,open,45953.24,9904789497.55,
2022-10-06,Фонд смешанный с выплатой дохода,open,45995.32,9978827078.16,
2022-10-07,Фонд смешанный с выплатой дохода,open,45038.06,9855548572.43,
2022-10-10,Фонд смешанный с выплатой дохода,open,45511.72,10052352247.61,
2022-10-11,Фонд смешанный с выплатой дохода,open,46037.34,10281160577.36,
2022-10-12,Фонд смешанный с выплатой дохода,open,46051.18,10429315405.26,
2022-10-13,Фонд смешанный с выплатой дохода,open,46185.83,10521671332.03,
2022-10-14,Фонд смешанный с выплатой дохода,open,46223.28,10583215726.8,
2022-10-17,Фонд смешанный с выплатой дохода,open,47247.09,10917387870.33,
2022-10-18,Фонд смешанный с выплатой дохода,open,47535.91,11080842414.91,
2022-10-19,Фонд смешанный с выплатой дохода,open,46881.41,11078587037.89,
2022-10-20,Фонд смешанный с выплатой дохода,open,47508.96,11297565679.62,
2022-10-21,Фонд смешанный с выплатой дохода,open,47793.46,11465351341.97,
2022-10-24,Фонд смешанный с выплатой дохода,open,48135.09,11646820197.14,
2022-10-25,Фонд смешанный с выплатой дохода,open,48931.26,11918033373.91,
2022-10-26,Фонд смешанный с выплатой дохода,open,48826.67,11993810240.72,
2022-10-27,Фонд смешанный с выплатой дохода,open,49495.66,12240970458.42,
2022-10-28,Фонд смешанный с выплатой дохода,open,49561.98,12318918394.39,
2022-10-31,Фонд смешанный с выплатой дохода,open,49377.76,12369023349.87,
2022-11-01,Фонд смешанный с выплатой дохода,open,49441.25,12464818121.82,
2022-11-02,Фонд смешанный с выплатой дохода,open,49423.5,12619223614.03,
2022-11-03,Фонд смешанный с выплатой дохода,open,49225.32,12749710298.91,
2022-11-07,Фонд смешанный с выплатой дохода,open,50075.5,13147943014.85,
